asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-05-56/config.json[MAIN]
asn=14286	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 1], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=14286	id=8   	Main	On prepare tx packet method called from NullRouting
asn=14290	id=1   	Node	add neighbor id=8 [NODE]
asn=14290	id=1   	Node	Add_route called from ensure neighbor
asn=14290	id=1   	App	rx app packet seqnum=1 from=8[NODE]
asn=14290	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=14304	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=2 seqnum=1 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=14304	id=8   	Main	On tx method called from NullRouting
asn=14304	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=14436	id=5   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=14436	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=14436	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 4], channel offset=2 [SCHEDULER NEW]
asn=14436	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 4], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=14436	id=5   	Main	On prepare tx packet method called from NullRouting
asn=14440	id=1   	App	rx app packet seqnum=4 from=5[NODE]
asn=14440	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 6 channel offset: 2 acked=false[NODE]
asn=14447	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=2 seqnum=4 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=14447	id=5   	Main	On tx method called from NullRouting
asn=14447	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=14471	id=3   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=14471	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=14471	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 5], channel offset=2 [SCHEDULER NEW]
asn=14471	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 5], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=14471	id=3   	Main	On prepare tx packet method called from NullRouting
asn=14473	id=1   	App	rx app packet seqnum=5 from=3[NODE]
asn=14473	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=14473	id=3   	Main	On tx method called from NullRouting
asn=14473	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=14507	id=4   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=14507	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=14507	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 5], channel offset=2 [SCHEDULER NEW]
asn=14507	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 5], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=14507	id=4   	Main	On prepare tx packet method called from NullRouting
asn=14509	id=1   	App	rx app packet seqnum=5 from=4[NODE]
asn=14509	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=14530	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=2 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=14558	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=3 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=14586	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=4 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=14677	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=5 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=14677	id=4   	Main	On tx method called from NullRouting
asn=14677	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=14734	id=6   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=14734	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=14734	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 5], channel offset=2 [SCHEDULER NEW]
asn=14734	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 5], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=14734	id=6   	Main	On prepare tx packet method called from NullRouting
asn=14736	id=1   	App	rx app packet seqnum=5 from=6[NODE]
asn=14736	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=14736	id=6   	Main	On tx method called from NullRouting
asn=14736	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=14857	id=10  	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=14857	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=14857	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 5], channel offset=2 [SCHEDULER NEW]
asn=14857	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 5], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=14857	id=10  	Main	On prepare tx packet method called from NullRouting
asn=14859	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=14865	id=2   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=14865	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=14865	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 5], channel offset=2 [SCHEDULER NEW]
asn=14865	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 5], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=14865	id=2   	Main	On prepare tx packet method called from NullRouting
asn=14871	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=14880	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=2 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=14885	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=5 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=14887	id=1   	App	rx app packet seqnum=5 from=10[NODE]
asn=14887	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=3 seqnum=5 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=14887	id=10  	Main	On tx method called from NullRouting
asn=14887	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=14913	id=1   	App	rx app packet seqnum=5 from=2[NODE]
asn=14913	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=3 seqnum=5 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=14913	id=2   	Main	On tx method called from NullRouting
asn=14913	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=14948	id=9   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=14948	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=14948	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 5], channel offset=2 [SCHEDULER NEW]
asn=14948	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 5], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=14948	id=9   	Main	On prepare tx packet method called from NullRouting
asn=14949	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=14963	id=1   	App	rx app packet seqnum=5 from=9[NODE]
asn=14963	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=2 seqnum=5 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=14963	id=9   	Main	On tx method called from NullRouting
asn=14963	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15325	id=7   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=15325	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15325	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 6], channel offset=2 [SCHEDULER NEW]
asn=15325	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 6], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=15325	id=7   	Main	On prepare tx packet method called from NullRouting
asn=15325	id=1   	App	rx app packet seqnum=6 from=7[NODE]
asn=15325	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=15325	id=7   	Main	On tx method called from NullRouting
asn=15325	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15397	id=5   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=15397	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15397	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 5], channel offset=2 [SCHEDULER NEW]
asn=15397	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 5], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=15397	id=5   	Main	On prepare tx packet method called from NullRouting
asn=15399	id=1   	App	rx app packet seqnum=5 from=5[NODE]
asn=15399	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=15399	id=5   	Main	On tx method called from NullRouting
asn=15399	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15533	id=1   	Main	On tx method called from NullRouting
asn=15533	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15535	id=6   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=15535	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15535	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 6], channel offset=2 [SCHEDULER NEW]
asn=15535	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 6], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=15535	id=6   	Main	On prepare tx packet method called from NullRouting
asn=15541	id=1   	App	rx app packet seqnum=6 from=6[NODE]
asn=15541	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=15541	id=6   	Main	On tx method called from NullRouting
asn=15541	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15587	id=5   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=15587	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15587	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 6], channel offset=2 [SCHEDULER NEW]
asn=15587	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 6], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=15587	id=5   	Main	On prepare tx packet method called from NullRouting
asn=15588	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 6 channel offset: 2 acked=false[NODE]
asn=15602	id=1   	App	rx app packet seqnum=6 from=5[NODE]
asn=15602	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=2 seqnum=6 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=15602	id=5   	Main	On tx method called from NullRouting
asn=15602	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15709	id=10  	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=15709	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15709	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 6], channel offset=2 [SCHEDULER NEW]
asn=15709	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 6], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=15709	id=10  	Main	On prepare tx packet method called from NullRouting
asn=15713	id=1   	App	rx app packet seqnum=6 from=10[NODE]
asn=15713	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=15727	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=2 seqnum=6 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=15748	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=3 seqnum=6 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=15768	id=3   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=15768	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15768	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 6], channel offset=2 [SCHEDULER NEW]
asn=15768	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 6], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=15768	id=3   	Main	On prepare tx packet method called from NullRouting
asn=15768	id=1   	App	rx app packet seqnum=6 from=3[NODE]
asn=15768	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=15768	id=3   	Main	On tx method called from NullRouting
asn=15768	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15769	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=4 seqnum=6 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=15769	id=10  	Main	On tx method called from NullRouting
asn=15769	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15836	id=8   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=15836	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15836	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 2], channel offset=2 [SCHEDULER NEW]
asn=15836	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 2], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=15836	id=8   	Main	On prepare tx packet method called from NullRouting
asn=15837	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=15851	id=1   	App	rx app packet seqnum=2 from=8[NODE]
asn=15851	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=2 seqnum=2 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=15851	id=8   	Main	On tx method called from NullRouting
asn=15851	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15865	id=9   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=15865	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15865	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 6], channel offset=2 [SCHEDULER NEW]
asn=15865	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 6], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=15865	id=9   	Main	On prepare tx packet method called from NullRouting
asn=15866	id=1   	App	rx app packet seqnum=6 from=9[NODE]
asn=15866	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=15866	id=9   	Main	On tx method called from NullRouting
asn=15866	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=15925	id=2   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=15925	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=15925	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 6], channel offset=2 [SCHEDULER NEW]
asn=15925	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 6], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=15925	id=2   	Main	On prepare tx packet method called from NullRouting
asn=15928	id=1   	App	rx app packet seqnum=6 from=2[NODE]
asn=15928	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=15949	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=6 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=15984	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=3 seqnum=6 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=16031	id=3   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=16031	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=16031	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 7], channel offset=2 [SCHEDULER NEW]
asn=16031	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 7], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=16031	id=3   	Main	On prepare tx packet method called from NullRouting
asn=16033	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=4 seqnum=6 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=16033	id=2   	Main	On tx method called from NullRouting
asn=16033	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=16034	id=6   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=16034	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=16034	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 7], channel offset=2 [SCHEDULER NEW]
asn=16034	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 7], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=16034	id=6   	Main	On prepare tx packet method called from NullRouting
asn=16034	id=1   	App	rx app packet seqnum=7 from=3[NODE]
asn=16034	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=16038	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=16048	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=7 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=16048	id=3   	Main	On tx method called from NullRouting
asn=16048	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=16052	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
