asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/line/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-03_20-42-46/config.json[MAIN]
asn=44814	id=3   	Main	On tx method called from NullRouting
asn=44825	id=7   	Node	scanning on channel=20...[NODE]
asn=44830	id=1   	App	rx app packet seqnum=2 from=5[NODE]
asn=44830	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=44830	id=2   	Main	On tx method called from NullRouting
asn=44837	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44862	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44863	id=2   	Main	On tx method called from NullRouting
asn=44866	id=6   	Node	add neighbor id=5
asn=44866	id=6   	Node	Add_route called from ensure neighbor
asn=44866	id=6   	TSCH	joined/associated at 448.66 on receiving an EB packet from 5[NODE]
asn=44866	id=6   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=44866	id=6   	Node	update time source called [NODE]
asn=44866	id=6   	Main	On new time source method called from NullRouting
asn=44866	id=6   	TSCH	Orchestra: new time source 5
asn=44866	id=6   	TSCH	Orchestra: storing mode: add uc cell to 5, timeslot=5
asn=44866	id=6   	Node	Start method called from NullRouting for 6
asn=44866	id=6   	Node	File Read successfully
asn=44866	id=6   	Node	File loaded into struct successfully
asn=44866	id=6   	Node	Reading routes for Node 6
asn=44866	id=6   	Node	Destination = 5, Nexthop = 5
asn=44866	id=6   	Node	Route added to destination node id: 5 through next hop node id: 5 in the routing table of node: 6
asn=44866	id=6   	TSCH	Orchestra: child added 5
asn=44866	id=6   	TSCH	Orchestra: storing mode: add uc cell to 5, timeslot=5
asn=44866	id=6   	Node	Reading routes for Node 6
asn=44866	id=6   	Node	Destination = 1, Nexthop = 5
asn=44866	id=6   	Node	Route added to destination node id: 1 through next hop node id: 5 in the routing table of node: 6
asn=44866	id=5   	Main	On tx method called from NullRouting
asn=44881	id=10  	Node	scanning on channel=20...[NODE]
asn=44926	id=7   	Node	scanning on channel=26...[NODE]
asn=44974	id=9   	Node	scanning on channel=20...[NODE]
asn=44982	id=10  	Node	scanning on channel=26...[NODE]
asn=45027	id=7   	Node	scanning on channel=15...[NODE]
asn=45035	id=3   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=45035	id=3   	Main	On prepare tx packet method called from NullRouting
asn=45035	id=2   	Main	On prepare tx packet method called from NullRouting
asn=45035	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=45035	id=3   	Main	On tx method called from NullRouting
asn=45051	id=1   	App	rx app packet seqnum=31 from=3[NODE]
asn=45051	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=45051	id=2   	Main	On tx method called from NullRouting
asn=45083	id=10  	Node	scanning on channel=15...[NODE]
asn=45125	id=4   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=45125	id=4   	Main	On prepare tx packet method called from NullRouting
asn=45138	id=3   	Main	On prepare tx packet method called from NullRouting
asn=45138	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=45154	id=2   	Main	On prepare tx packet method called from NullRouting
asn=45154	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=45170	id=1   	App	rx app packet seqnum=15 from=4[NODE]
asn=45170	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=45170	id=2   	Main	On tx method called from NullRouting
asn=45172	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=45172	id=4   	Main	On tx method called from NullRouting
asn=45184	id=10  	Node	scanning on channel=26...[NODE]
asn=45188	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45188	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=45188	id=3   	Main	On tx method called from NullRouting
asn=45229	id=7   	Node	scanning on channel=20...[NODE]
asn=45255	id=8   	Node	scanning on channel=15...[NODE]
asn=45259	id=1   	Main	On tx method called from NullRouting
asn=45262	id=4   	Main	On tx method called from NullRouting
asn=45264	id=6   	Main	On tx method called from NullRouting
asn=45277	id=9   	Node	scanning on channel=26...[NODE]
asn=45285	id=10  	Node	scanning on channel=25...[NODE]
asn=45361	id=5   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=45361	id=5   	Main	On prepare tx packet method called from NullRouting
asn=45377	id=4   	Main	On prepare tx packet method called from NullRouting
asn=45377	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=45377	id=5   	Main	On tx method called from NullRouting
asn=45378	id=9   	Node	scanning on channel=15...[NODE]
asn=45386	id=10  	Node	scanning on channel=26...[NODE]
asn=45393	id=3   	Main	On prepare tx packet method called from NullRouting
asn=45393	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=45393	id=4   	Main	On tx method called from NullRouting
asn=45409	id=2   	Main	On prepare tx packet method called from NullRouting
asn=45409	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=45409	id=3   	Main	On tx method called from NullRouting
asn=45425	id=1   	App	rx app packet seqnum=3 from=5[NODE]
asn=45425	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=45425	id=2   	Main	On tx method called from NullRouting
asn=45431	id=7   	Node	scanning on channel=26...[NODE]
asn=45457	id=8   	Node	scanning on channel=25...[NODE]
asn=45457	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45479	id=9   	Node	scanning on channel=26...[NODE]
asn=45487	id=10  	Node	scanning on channel=15...[NODE]
asn=45500	id=6   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=45500	id=6   	Main	On prepare tx packet method called from NullRouting
asn=45514	id=5   	Node	add neighbor id=6
asn=45514	id=5   	Node	Add_route called from ensure neighbor
asn=45514	id=5   	Main	On prepare tx packet method called from NullRouting
asn=45514	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=45514	id=6   	Main	On tx method called from NullRouting
asn=45530	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=45532	id=7   	Node	scanning on channel=15...[NODE]
asn=45547	id=4   	Main	On prepare tx packet method called from NullRouting
asn=45547	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=45547	id=5   	Main	On tx method called from NullRouting
asn=45558	id=8   	Node	scanning on channel=20...[NODE]
asn=45563	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=45580	id=9   	Node	scanning on channel=15...[NODE]
asn=45614	id=3   	Main	On prepare tx packet method called from NullRouting
asn=45614	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=45614	id=4   	Main	On tx method called from NullRouting
asn=45630	id=2   	Main	On prepare tx packet method called from NullRouting
asn=45630	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=45630	id=3   	Main	On tx method called from NullRouting
asn=45646	id=1   	App	rx app packet seqnum=1 from=6[NODE]
asn=45646	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=45646	id=2   	Main	On tx method called from NullRouting
asn=45658	id=3   	Main	On tx method called from NullRouting
asn=45659	id=8   	Node	scanning on channel=15...[NODE]
asn=45681	id=9   	Node	scanning on channel=25...[NODE]
asn=45688	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45689	id=10  	Node	scanning on channel=25...[NODE]
asn=45734	id=7   	Node	scanning on channel=20...[NODE]
asn=45760	id=8   	Node	scanning on channel=25...[NODE]
asn=45782	id=9   	Node	scanning on channel=26...[NODE]
asn=45790	id=10  	Node	scanning on channel=26...[NODE]
asn=45802	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45835	id=7   	Node	scanning on channel=15...[NODE]
asn=45887	id=2   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=45887	id=2   	Main	On prepare tx packet method called from NullRouting
asn=45891	id=10  	Node	scanning on channel=25...[NODE]
asn=45901	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=45935	id=1   	App	rx app packet seqnum=35 from=2[NODE]
asn=45935	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=45935	id=2   	Main	On tx method called from NullRouting
asn=45936	id=7   	Node	scanning on channel=20...[NODE]
asn=45984	id=9   	Node	scanning on channel=20...[NODE]
asn=46037	id=7   	Node	scanning on channel=26...[NODE]
asn=46040	id=3   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=46040	id=3   	Main	On prepare tx packet method called from NullRouting
asn=46054	id=2   	Main	On tx method called from NullRouting
asn=46057	id=5   	Main	On tx method called from NullRouting
asn=46063	id=8   	Node	scanning on channel=15...[NODE]
asn=46072	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=46093	id=10  	Node	scanning on channel=26...[NODE]
asn=46123	id=2   	Main	On prepare tx packet method called from NullRouting
asn=46123	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=46123	id=3   	Main	On tx method called from NullRouting
asn=46139	id=1   	App	rx app packet seqnum=32 from=3[NODE]
asn=46139	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=46139	id=2   	Main	On tx method called from NullRouting
asn=46194	id=10  	Node	scanning on channel=25...[NODE]
asn=46239	id=7   	Node	scanning on channel=20...[NODE]
asn=46287	id=9   	Node	scanning on channel=25...[NODE]
asn=46295	id=10  	Node	scanning on channel=20...[NODE]
asn=46340	id=7   	Node	scanning on channel=26...[NODE]
asn=46348	id=6   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=46348	id=6   	Main	On prepare tx packet method called from NullRouting
asn=46364	id=5   	Main	On prepare tx packet method called from NullRouting
asn=46364	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=46366	id=8   	Node	scanning on channel=26...[NODE]
asn=46380	id=4   	Main	On prepare tx packet method called from NullRouting
asn=46380	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=46396	id=10  	Node	scanning on channel=26...[NODE]
asn=46396	id=3   	Main	On prepare tx packet method called from NullRouting
asn=46396	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=46396	id=4   	Main	On tx method called from NullRouting
asn=46398	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=46398	id=6   	Main	On tx method called from NullRouting
asn=46412	id=2   	Main	On prepare tx packet method called from NullRouting
asn=46412	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=46412	id=3   	Main	On tx method called from NullRouting
asn=46428	id=1   	App	rx app packet seqnum=2 from=6[NODE]
asn=46428	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=46428	id=2   	Main	On tx method called from NullRouting
asn=46431	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=46431	id=5   	Main	On tx method called from NullRouting
asn=46441	id=7   	Node	scanning on channel=20...[NODE]
asn=46455	id=7   	Node	add neighbor id=6
asn=46455	id=7   	Node	Add_route called from ensure neighbor
asn=46455	id=7   	TSCH	joined/associated at 464.55 on receiving an EB packet from 6[NODE]
asn=46455	id=7   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=46455	id=7   	Node	update time source called [NODE]
asn=46455	id=7   	Main	On new time source method called from NullRouting
asn=46455	id=7   	TSCH	Orchestra: new time source 6
asn=46455	id=7   	TSCH	Orchestra: storing mode: add uc cell to 6, timeslot=6
asn=46455	id=7   	Node	Start method called from NullRouting for 7
asn=46455	id=7   	Node	File Read successfully
asn=46455	id=7   	Node	File loaded into struct successfully
asn=46455	id=7   	Node	Reading routes for Node 7
asn=46455	id=7   	Node	Destination = 6, Nexthop = 6
asn=46455	id=7   	Node	Route added to destination node id: 6 through next hop node id: 6 in the routing table of node: 7
asn=46455	id=7   	TSCH	Orchestra: child added 6
asn=46455	id=7   	TSCH	Orchestra: storing mode: add uc cell to 6, timeslot=6
asn=46455	id=7   	Node	Reading routes for Node 7
asn=46455	id=7   	Node	Destination = 1, Nexthop = 6
asn=46455	id=7   	Node	Route added to destination node id: 1 through next hop node id: 6 in the routing table of node: 7
asn=46455	id=6   	Main	On tx method called from NullRouting
asn=46489	id=9   	Node	scanning on channel=26...[NODE]
asn=46497	id=10  	Node	scanning on channel=25...[NODE]
asn=46559	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46568	id=8   	Node	scanning on channel=25...[NODE]
asn=46574	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46590	id=9   	Node	scanning on channel=25...[NODE]
asn=46598	id=10  	Node	scanning on channel=15...[NODE]
asn=46669	id=8   	Node	scanning on channel=15...[NODE]
asn=46682	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46699	id=10  	Node	scanning on channel=26...[NODE]
asn=46705	id=7   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=46705	id=7   	Main	On prepare tx packet method called from NullRouting
asn=46705	id=6   	Node	add neighbor id=7
asn=46705	id=6   	Node	Add_route called from ensure neighbor
asn=46705	id=6   	Main	On prepare tx packet method called from NullRouting
asn=46705	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=46705	id=7   	Main	On tx method called from NullRouting
asn=46721	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=46755	id=5   	Main	On prepare tx packet method called from NullRouting
asn=46755	id=6   	Node	tx done to=5 numtx=2 acked=false[NODE]
asn=46770	id=8   	Node	scanning on channel=25...[NODE]
asn=46771	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=46800	id=10  	Node	scanning on channel=25...[NODE]
asn=46805	id=4   	Main	On prepare tx packet method called from NullRouting
asn=46805	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=46805	id=5   	Main	On tx method called from NullRouting
asn=46821	id=3   	Main	On prepare tx packet method called from NullRouting
asn=46821	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=46821	id=4   	Main	On tx method called from NullRouting
asn=46823	id=6   	Node	tx done to=5 numtx=3 acked=false[NODE]
asn=46837	id=2   	Main	On prepare tx packet method called from NullRouting
asn=46837	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=46837	id=3   	Main	On tx method called from NullRouting
asn=46844	id=2   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=46844	id=2   	Main	On prepare tx packet method called from NullRouting
asn=46847	id=1   	Main	On tx method called from NullRouting
asn=46849	id=3   	Main	On tx method called from NullRouting
asn=46850	id=4   	Main	On tx method called from NullRouting
asn=46853	id=1   	App	rx app packet seqnum=1 from=7[NODE]
asn=46853	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=46887	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=46893	id=9   	Node	scanning on channel=26...[NODE]
asn=46901	id=10  	Node	scanning on channel=26...[NODE]
asn=46904	id=2   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=46925	id=6   	Node	tx done to=5 numtx=4 acked=true, remove packet[NODE]
asn=46925	id=6   	Main	On tx method called from NullRouting
asn=46972	id=8   	Node	scanning on channel=15...[NODE]
asn=46994	id=9   	Node	scanning on channel=25...[NODE]
asn=47002	id=10  	Node	scanning on channel=15...[NODE]
asn=47016	id=4   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=47016	id=4   	Main	On prepare tx packet method called from NullRouting
asn=47025	id=3   	Main	On prepare tx packet method called from NullRouting
asn=47025	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=47025	id=4   	Main	On tx method called from NullRouting
asn=47041	id=2   	Main	On prepare tx packet method called from NullRouting
asn=47041	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=47041	id=3   	Main	On tx method called from NullRouting
asn=47073	id=8   	Node	scanning on channel=26...[NODE]
asn=47091	id=2   	Node	tx done to=1 numtx=4 acked=false[NODE]
asn=47174	id=8   	Node	scanning on channel=25...[NODE]
asn=47196	id=9   	Node	scanning on channel=26...[NODE]
asn=47250	id=7   	Main	On tx method called from NullRouting
asn=47265	id=5   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=47265	id=5   	Main	On prepare tx packet method called from NullRouting
asn=47275	id=8   	Node	scanning on channel=20...[NODE]
asn=47281	id=4   	Main	On prepare tx packet method called from NullRouting
asn=47281	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=47297	id=3   	Main	On prepare tx packet method called from NullRouting
asn=47297	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=47297	id=4   	Main	On tx method called from NullRouting
asn=47301	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=47313	id=2   	Main	On prepare tx packet method called from NullRouting
asn=47313	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=47313	id=3   	Main	On tx method called from NullRouting
asn=47315	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=47315	id=5   	Main	On tx method called from NullRouting
asn=47329	id=2   	Node	tx done to=1 numtx=5 acked=true, remove packet[NODE]
asn=47329	id=2   	Main	On tx method called from NullRouting
asn=47346	id=1   	App	rx app packet seqnum=36 from=2[NODE]
asn=47346	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=47374	id=10  	Node	scanning on channel=20...[NODE]
asn=47376	id=8   	Node	scanning on channel=25...[NODE]
asn=47380	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=47380	id=2   	Main	On tx method called from NullRouting
asn=47397	id=1   	App	rx app packet seqnum=16 from=4[NODE]
asn=47397	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=47397	id=2   	Main	On tx method called from NullRouting
asn=47398	id=9   	Node	scanning on channel=15...[NODE]
asn=47414	id=1   	App	rx app packet seqnum=4 from=5[NODE]
asn=47414	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=47444	id=4   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=47444	id=4   	Main	On prepare tx packet method called from NullRouting
